2014-12-02 17:12:16,647 [main] INFO  marytts.Praat TextGrid generator Power-on self test complete.
2014-12-02 17:12:16,648 [main] INFO  marytts.main Startup complete.
2014-12-02 17:12:16,654 [main] INFO  marytts.server Starting server.
2014-12-02 17:12:16,677 [main] INFO  marytts.server Waiting for client to connect on port 59125
2014-12-04 21:34:15,111 [Thread-1] INFO  marytts.main Shutting down modules...
2014-12-04 21:34:15,126 [Thread-1] INFO  marytts.JTokeniser Module shut down.
2014-12-04 21:34:15,126 [Thread-1] INFO  marytts.Preprocess Module shut down.
2014-12-04 21:34:15,126 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.Prosody Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.PronunciationModel Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.SimplePhoneme2AP Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.JTokeniser Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.TokenToWords Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.Prosody Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.SimplePhoneme2AP Module shut down.
2014-12-04 21:34:15,145 [Thread-1] INFO  marytts.Utt2XML WordsEn Module shut down.
2014-12-04 21:34:15,146 [Thread-1] INFO  marytts.XML2Utt TokensEn Module shut down.
2014-12-04 21:34:15,146 [Thread-1] INFO  marytts.PronunciationModel Module shut down.
2014-12-04 21:34:15,146 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,146 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,146 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,147 [Thread-1] INFO  marytts.JTokeniser Module shut down.
2014-12-04 21:34:15,147 [Thread-1] INFO  marytts.DummyTokens2Words Module shut down.
2014-12-04 21:34:15,148 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.Prosody Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.JTokeniser Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.DummyTokens2Words Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.Prosody Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,149 [Thread-1] INFO  marytts.JPhonemiser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.OpenNLPPosTagger Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.Synthesis Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.TextToMaryXML Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.SableParser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.SSMLParser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.APMLParser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.EmotionmlParser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.JTokeniser Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.DummyTokens2Words Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.Prosody Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.PronunciationModel Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.TargetFeatureLister Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.TargetFeatureLister Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.AcousticModeller Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.Realised acoustparams extractor Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.Realised durations extractor Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.HTSEngine Module shut down.
2014-12-04 21:34:15,150 [Thread-1] INFO  marytts.Praat TextGrid generator Module shut down.
2014-12-04 21:34:15,164 [Thread-1] INFO  marytts.main Shutdown complete.
